run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR1293449	ERP013933	SAMEA3879598	ERS1066732	ERX1365021	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	883762	MMRS39415781ST-27-0-0	stool sample
ERR1293458	ERP013933	SAMEA3879600	ERS1066734	ERX1365030	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	575740	MMRS95277876ST-27-0-0	stool sample
ERR1293460	ERP013933	SAMEA3879600	ERS1066734	ERX1365032	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	636566	MMRS95277876ST-27-0-0	stool sample
ERR1293464	ERP013933	SAMEA3879601	ERS1066735	ERX1365036	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1009763	MMRS84954772ST-27-0-0	stool sample
ERR1293467	ERP013933	SAMEA3879602	ERS1066736	ERX1365039	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	918934	MMRS43563715ST-27-0-0	stool sample
ERR1293474	ERP013933	SAMEA3879604	ERS1066738	ERX1365046	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	732490	MMRS15137911ST-27-0-0	stool sample
ERR1293479	ERP013933	SAMEA3879605	ERS1066739	ERX1365051	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	984141	MMRS42570301ST-27-0-0	stool sample
ERR1293489	ERP013933	SAMEA3879608	ERS1066742	ERX1365061	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1050819	MMRS61683006ST-27-0-0	stool sample
ERR1293490	ERP013933	SAMEA3879608	ERS1066742	ERX1365062	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	946736	MMRS61683006ST-27-0-0	stool sample
ERR1293494	ERP013933	SAMEA3879609	ERS1066743	ERX1365066	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	716917	MMRS97327636ST-27-0-0	stool sample
ERR1293497	ERP013933	SAMEA3879500	ERS1066634	ERX1365069	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8123952	MMRS11288076ST-27-0-0	stool sample
ERR1293500	ERP013933	SAMEA3879500	ERS1066634	ERX1365072	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8075445	MMRS11288076ST-27-0-0	stool sample
ERR1293503	ERP013933	SAMEA3879501	ERS1066635	ERX1365075	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5174785	MMRS99045180ST-27-0-0	stool sample
ERR1293504	ERP013933	SAMEA3879501	ERS1066635	ERX1365076	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5251863	MMRS99045180ST-27-0-0	stool sample
ERR1293506	ERP013933	SAMEA3879502	ERS1066636	ERX1365078	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7188453	MMRS66868025ST-27-0-0	stool sample
ERR1293508	ERP013933	SAMEA3879502	ERS1066636	ERX1365080	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7231052	MMRS66868025ST-27-0-0	stool sample
ERR1293510	ERP013933	SAMEA3879503	ERS1066637	ERX1365082	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6466738	MMRS36405092ST-27-0-0	stool sample
ERR1293511	ERP013933	SAMEA3879503	ERS1066637	ERX1365083	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6495190	MMRS36405092ST-27-0-0	stool sample
ERR1293514	ERP013933	SAMEA3879504	ERS1066638	ERX1365086	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9320739	MMRS81135225ST-27-0-0	stool sample
ERR1293519	ERP013933	SAMEA3879505	ERS1066639	ERX1365091	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7999939	MMRS77321055ST-27-0-0	stool sample
ERR1293526	ERP013933	SAMEA3879507	ERS1066641	ERX1365098	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7510206	MMRS64281551ST-27-0-0	stool sample
ERR1293528	ERP013933	SAMEA3879507	ERS1066641	ERX1365100	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7563065	MMRS64281551ST-27-0-0	stool sample
ERR1293530	ERP013933	SAMEA3879508	ERS1066642	ERX1365102	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5839205	MMRS65205033ST-27-0-0	stool sample
ERR1293531	ERP013933	SAMEA3879508	ERS1066642	ERX1365103	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5824116	MMRS65205033ST-27-0-0	stool sample
ERR1293532	ERP013933	SAMEA3879508	ERS1066642	ERX1365104	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5830541	MMRS65205033ST-27-0-0	stool sample
ERR1293537	ERP013933	SAMEA3879510	ERS1066644	ERX1365109	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8782706	MMRS62376181ST-27-0-0	stool sample
ERR1293539	ERP013933	SAMEA3879510	ERS1066644	ERX1365111	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8785426	MMRS62376181ST-27-0-0	stool sample
ERR1293540	ERP013933	SAMEA3879510	ERS1066644	ERX1365112	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8852482	MMRS62376181ST-27-0-0	stool sample
ERR1293541	ERP013933	SAMEA3879511	ERS1066645	ERX1365113	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4935300	MMRS92727331ST-27-0-0	stool sample
ERR1293543	ERP013933	SAMEA3879511	ERS1066645	ERX1365115	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	3828596	MMRS92727331ST-27-0-0	stool sample
ERR1293548	ERP013933	SAMEA3879512	ERS1066646	ERX1365120	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8077367	MMRS14379078ST-27-0-0	stool sample
ERR1293551	ERP013933	SAMEA3879513	ERS1066647	ERX1365123	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6309716	MMRS62666492ST-27-0-0	stool sample
ERR1293554	ERP013933	SAMEA3879514	ERS1066648	ERX1365126	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5259145	MMRS67096717ST-27-0-0	stool sample
ERR1293555	ERP013933	SAMEA3879514	ERS1066648	ERX1365127	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5494861	MMRS67096717ST-27-0-0	stool sample
ERR1293556	ERP013933	SAMEA3879514	ERS1066648	ERX1365128	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4399031	MMRS67096717ST-27-0-0	stool sample
ERR1293557	ERP013933	SAMEA3879515	ERS1066649	ERX1365129	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	473328	MMRS51728985ST-27-0-0	stool sample
ERR1293558	ERP013933	SAMEA3879515	ERS1066649	ERX1365130	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	473779	MMRS51728985ST-27-0-0	stool sample
ERR1293559	ERP013933	SAMEA3879515	ERS1066649	ERX1365131	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	481005	MMRS51728985ST-27-0-0	stool sample
ERR1293561	ERP013933	SAMEA3879516	ERS1066650	ERX1365133	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10360805	MMRS97052561ST-27-0-0	stool sample
ERR1293565	ERP013933	SAMEA3879517	ERS1066651	ERX1365137	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8719308	MMRS18295921ST-27-0-0	stool sample
ERR1293569	ERP013933	SAMEA3879518	ERS1066652	ERX1365141	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8532435	MMRS72802364ST-27-0-0	stool sample
ERR1293570	ERP013933	SAMEA3879518	ERS1066652	ERX1365142	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7882154	MMRS72802364ST-27-0-0	stool sample
ERR1293571	ERP013933	SAMEA3879518	ERS1066652	ERX1365143	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8760374	MMRS72802364ST-27-0-0	stool sample
ERR1293572	ERP013933	SAMEA3879518	ERS1066652	ERX1365144	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8577834	MMRS72802364ST-27-0-0	stool sample
ERR1293577	ERP013933	SAMEA3879520	ERS1066654	ERX1365149	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4957021	MMRS47662059ST-27-0-0	stool sample
ERR1293578	ERP013933	SAMEA3879520	ERS1066654	ERX1365150	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6134714	MMRS47662059ST-27-0-0	stool sample
ERR1293579	ERP013933	SAMEA3879520	ERS1066654	ERX1365151	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5299781	MMRS47662059ST-27-0-0	stool sample
ERR1293580	ERP013933	SAMEA3879520	ERS1066654	ERX1365152	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5857317	MMRS47662059ST-27-0-0	stool sample
ERR1293581	ERP013933	SAMEA3879521	ERS1066655	ERX1365153	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5982791	MMRS24340226ST-27-0-0	stool sample
ERR1293582	ERP013933	SAMEA3879521	ERS1066655	ERX1365154	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7358455	MMRS24340226ST-27-0-0	stool sample
ERR1293583	ERP013933	SAMEA3879521	ERS1066655	ERX1365155	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7096332	MMRS24340226ST-27-0-0	stool sample
ERR1293584	ERP013933	SAMEA3879521	ERS1066655	ERX1365156	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6416951	MMRS24340226ST-27-0-0	stool sample
ERR1293587	ERP013933	SAMEA3879522	ERS1066656	ERX1365159	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5578787	MMRS91297590ST-27-0-0	stool sample
ERR1293588	ERP013933	SAMEA3879522	ERS1066656	ERX1365160	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6437417	MMRS91297590ST-27-0-0	stool sample
ERR1293589	ERP013933	SAMEA3879523	ERS1066657	ERX1365161	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4487796	MMRS92546335ST-27-0-0	stool sample
ERR1293593	ERP013933	SAMEA3879524	ERS1066658	ERX1365165	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8145402	MMRS57276462ST-27-0-0	stool sample
ERR1293594	ERP013933	SAMEA3879524	ERS1066658	ERX1365166	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8025242	MMRS57276462ST-27-0-0	stool sample
ERR1293596	ERP013933	SAMEA3879524	ERS1066658	ERX1365168	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8011051	MMRS57276462ST-27-0-0	stool sample
ERR1293597	ERP013933	SAMEA3879525	ERS1066659	ERX1365169	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7864862	MMRS57569834ST-27-0-0	stool sample
ERR1293603	ERP013933	SAMEA3879526	ERS1066660	ERX1365175	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5477151	MMRS95674036ST-27-0-0	stool sample
ERR1293604	ERP013933	SAMEA3879526	ERS1066660	ERX1365176	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5438149	MMRS95674036ST-27-0-0	stool sample
ERR1293606	ERP013933	SAMEA3879527	ERS1066661	ERX1365178	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8113501	MMRS71762412ST-27-0-0	stool sample
ERR1293607	ERP013933	SAMEA3879527	ERS1066661	ERX1365179	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8187900	MMRS71762412ST-27-0-0	stool sample
ERR1293608	ERP013933	SAMEA3879527	ERS1066661	ERX1365180	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8154902	MMRS71762412ST-27-0-0	stool sample
ERR1293609	ERP013933	SAMEA3879528	ERS1066662	ERX1365181	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10775417	MMRS51737257ST-27-0-0	stool sample
ERR1293611	ERP013933	SAMEA3879528	ERS1066662	ERX1365183	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10915975	MMRS51737257ST-27-0-0	stool sample
ERR1293617	ERP013933	SAMEA3879529	ERS1066663	ERX1365189	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6803516	MMRS51410669ST-27-0-0	stool sample
ERR1293621	ERP013933	SAMEA3879530	ERS1066664	ERX1365193	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7147626	MMRS17963147ST-27-0-0	stool sample
ERR1293624	ERP013933	SAMEA3879531	ERS1066665	ERX1365196	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5814536	MMRS44203591ST-27-0-0	stool sample
ERR1293626	ERP013933	SAMEA3879532	ERS1066666	ERX1365198	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7845816	MMRS68630931ST-27-0-0	stool sample
ERR1293627	ERP013933	SAMEA3879532	ERS1066666	ERX1365199	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7947280	MMRS68630931ST-27-0-0	stool sample
ERR1293631	ERP013933	SAMEA3879533	ERS1066667	ERX1365203	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8378334	MMRS68910755ST-27-0-0	stool sample
ERR1293634	ERP013933	SAMEA3879534	ERS1066668	ERX1365206	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7712194	MMRS54316675ST-27-0-0	stool sample
ERR1293637	ERP013933	SAMEA3879534	ERS1066668	ERX1365209	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7711430	MMRS54316675ST-27-0-0	stool sample
ERR1293638	ERP013933	SAMEA3879535	ERS1066669	ERX1365210	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7895629	MMRS93508324ST-27-0-0	stool sample
ERR1293640	ERP013933	SAMEA3879535	ERS1066669	ERX1365212	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8066082	MMRS93508324ST-27-0-0	stool sample
ERR1293642	ERP013933	SAMEA3879536	ERS1066670	ERX1365214	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9479726	MMRS67690541ST-27-0-0	stool sample
ERR1293643	ERP013933	SAMEA3879536	ERS1066670	ERX1365215	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9401636	MMRS67690541ST-27-0-0	stool sample
ERR1293646	ERP013933	SAMEA3879537	ERS1066671	ERX1365218	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6656716	MMRS80093644ST-27-0-0	stool sample
ERR1293652	ERP013933	SAMEA3879538	ERS1066672	ERX1365224	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7873168	MMRS21365932ST-27-0-0	stool sample
ERR1293653	ERP013933	SAMEA3879538	ERS1066672	ERX1365225	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8876467	MMRS21365932ST-27-0-0	stool sample
ERR1293662	ERP013933	SAMEA3879541	ERS1066675	ERX1365234	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7283007	MMRS39582183ST-27-0-0	stool sample
ERR1293663	ERP013933	SAMEA3879541	ERS1066675	ERX1365235	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7037403	MMRS39582183ST-27-0-0	stool sample
ERR1293665	ERP013933	SAMEA3879541	ERS1066675	ERX1365237	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7158569	MMRS39582183ST-27-0-0	stool sample
ERR1293666	ERP013933	SAMEA3879542	ERS1066676	ERX1365238	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7372625	MMRS33294861ST-27-0-0	stool sample
ERR1293668	ERP013933	SAMEA3879542	ERS1066676	ERX1365240	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7358691	MMRS33294861ST-27-0-0	stool sample
ERR1293673	ERP013933	SAMEA3879543	ERS1066677	ERX1365245	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8884873	MMRS32573774ST-27-0-0	stool sample
ERR1293675	ERP013933	SAMEA3879544	ERS1066678	ERX1365247	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6008570	MMRS31306426ST-27-0-0	stool sample
ERR1293676	ERP013933	SAMEA3879544	ERS1066678	ERX1365248	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5723995	MMRS31306426ST-27-0-0	stool sample
ERR1293679	ERP013933	SAMEA3879545	ERS1066679	ERX1365251	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5429412	MMRS41711735ST-27-0-0	stool sample
ERR1293680	ERP013933	SAMEA3879545	ERS1066679	ERX1365252	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5159029	MMRS41711735ST-27-0-0	stool sample
ERR1293681	ERP013933	SAMEA3879545	ERS1066679	ERX1365253	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4601005	MMRS41711735ST-27-0-0	stool sample
ERR1293682	ERP013933	SAMEA3879546	ERS1066680	ERX1365254	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6266439	MMRS86168210ST-27-0-0	stool sample
ERR1293684	ERP013933	SAMEA3879546	ERS1066680	ERX1365256	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6206138	MMRS86168210ST-27-0-0	stool sample
ERR1293685	ERP013933	SAMEA3879546	ERS1066680	ERX1365257	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6229481	MMRS86168210ST-27-0-0	stool sample
ERR1293689	ERP013933	SAMEA3879547	ERS1066681	ERX1365261	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8734695	MMRS84159866ST-27-0-0	stool sample
ERR1293697	ERP013933	SAMEA3879549	ERS1066683	ERX1365269	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8922240	MMRS54246132ST-27-0-0	stool sample
ERR1293698	ERP013933	SAMEA3879550	ERS1066684	ERX1365270	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8781106	MMRS65742083ST-27-0-0	stool sample
ERR1293704	ERP013933	SAMEA3879551	ERS1066685	ERX1365276	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7763738	MMRS25211151ST-27-0-0	stool sample
ERR1293708	ERP013933	SAMEA3879552	ERS1066686	ERX1365280	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7605753	MMRS85548821ST-27-0-0	stool sample
ERR1293715	ERP013933	SAMEA3879554	ERS1066688	ERX1365287	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5984934	MMRS79893829ST-27-0-0	stool sample
ERR1293721	ERP013933	SAMEA3879555	ERS1066689	ERX1365293	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5275553	MMRS86958796ST-27-0-0	stool sample
ERR1293724	ERP013933	SAMEA3879556	ERS1066690	ERX1365296	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9149532	MMRS55294627ST-27-0-0	stool sample
ERR1293725	ERP013933	SAMEA3879556	ERS1066690	ERX1365297	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8814979	MMRS55294627ST-27-0-0	stool sample
ERR1293726	ERP013933	SAMEA3879557	ERS1066691	ERX1365298	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9987060	MMRS43939546ST-27-0-0	stool sample
ERR1293728	ERP013933	SAMEA3879557	ERS1066691	ERX1365300	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10004012	MMRS43939546ST-27-0-0	stool sample
ERR1293731	ERP013933	SAMEA3879558	ERS1066692	ERX1365303	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5038653	MMRS44197125ST-27-0-0	stool sample
ERR1293733	ERP013933	SAMEA3879558	ERS1066692	ERX1365305	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5092994	MMRS44197125ST-27-0-0	stool sample
ERR1293738	ERP013933	SAMEA3879560	ERS1066694	ERX1365310	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	11336913	MMRS16644320ST-27-0-0	stool sample
ERR1293745	ERP013933	SAMEA3879561	ERS1066695	ERX1365317	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8403084	MMRS94549160ST-27-0-0	stool sample
ERR1293749	ERP013933	SAMEA3879562	ERS1066696	ERX1365321	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8214157	MMRS47685461ST-27-0-0	stool sample
ERR1293752	ERP013933	SAMEA3879563	ERS1066697	ERX1365324	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9410616	MMRS25641480ST-27-0-0	stool sample
ERR1293765	ERP013933	SAMEA3879566	ERS1066700	ERX1365337	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7284504	MMRS48639115ST-27-0-0	stool sample
ERR1293768	ERP013933	SAMEA3879567	ERS1066701	ERX1365340	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8738194	MMRS72980899ST-27-0-0	stool sample
ERR1293769	ERP013933	SAMEA3879567	ERS1066701	ERX1365341	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8745918	MMRS72980899ST-27-0-0	stool sample
ERR1293777	ERP013933	SAMEA3879569	ERS1066703	ERX1365349	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7673199	MMRS90191266ST-27-0-0	stool sample
ERR1293779	ERP013933	SAMEA3879570	ERS1066704	ERX1365351	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8423856	MMRS85438660ST-27-0-0	stool sample
ERR1293781	ERP013933	SAMEA3879570	ERS1066704	ERX1365353	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8515431	MMRS85438660ST-27-0-0	stool sample
ERR1293785	ERP013933	SAMEA3879571	ERS1066705	ERX1365357	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7535152	MMRS88581325ST-27-0-0	stool sample
ERR1293789	ERP013933	SAMEA3879572	ERS1066706	ERX1365361	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7985243	MMRS77487595ST-27-0-0	stool sample
ERR1293790	ERP013933	SAMEA3879573	ERS1066707	ERX1365362	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6184675	MMRS34525504ST-27-0-0	stool sample
ERR1293791	ERP013933	SAMEA3879573	ERS1066707	ERX1365363	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5991549	MMRS34525504ST-27-0-0	stool sample
ERR1293795	ERP013933	SAMEA3879574	ERS1066708	ERX1365367	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9050230	MMRS38954404ST-27-0-0	stool sample
ERR1293797	ERP013933	SAMEA3879574	ERS1066708	ERX1365369	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9086684	MMRS38954404ST-27-0-0	stool sample
ERR1293798	ERP013933	SAMEA3879575	ERS1066709	ERX1365370	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7550634	MMRS41266697ST-27-0-0	stool sample
ERR1293799	ERP013933	SAMEA3879575	ERS1066709	ERX1365371	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7510349	MMRS41266697ST-27-0-0	stool sample
ERR1293802	ERP013933	SAMEA3879576	ERS1066710	ERX1365374	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8469848	MMRS95479054ST-27-0-0	stool sample
ERR1293803	ERP013933	SAMEA3879576	ERS1066710	ERX1365375	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8501031	MMRS95479054ST-27-0-0	stool sample
ERR1293815	ERP013933	SAMEA3879579	ERS1066713	ERX1365387	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8734239	MMRS17603756ST-27-0-0	stool sample
ERR1293817	ERP013933	SAMEA3879579	ERS1066713	ERX1365389	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8634901	MMRS17603756ST-27-0-0	stool sample
ERR1293819	ERP013933	SAMEA3879580	ERS1066714	ERX1365391	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9624143	MMRS35808664ST-27-0-0	stool sample
ERR1293821	ERP013933	SAMEA3879580	ERS1066714	ERX1365393	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9602074	MMRS35808664ST-27-0-0	stool sample
ERR1293822	ERP013933	SAMEA3879581	ERS1066715	ERX1365394	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5721665	MMRS96422329ST-27-0-0	stool sample
ERR1293825	ERP013933	SAMEA3879581	ERS1066715	ERX1365397	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5724053	MMRS96422329ST-27-0-0	stool sample
ERR1293826	ERP013933	SAMEA3879582	ERS1066716	ERX1365398	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5926797	MMRS44587603ST-27-0-0	stool sample
ERR1293830	ERP013933	SAMEA3879583	ERS1066717	ERX1365402	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8059625	MMRS78791111ST-27-0-0	stool sample
ERR1293834	ERP013933	SAMEA3879584	ERS1066718	ERX1365406	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9869028	MMRS64281211ST-27-0-0	stool sample
ERR1293835	ERP013933	SAMEA3879584	ERS1066718	ERX1365407	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9797530	MMRS64281211ST-27-0-0	stool sample
ERR1293842	ERP013933	SAMEA3879586	ERS1066720	ERX1365414	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9219995	MMRS92544445ST-27-0-0	stool sample
ERR1293843	ERP013933	SAMEA3879586	ERS1066720	ERX1365415	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9279352	MMRS92544445ST-27-0-0	stool sample
ERR1293844	ERP013933	SAMEA3879586	ERS1066720	ERX1365416	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8643121	MMRS92544445ST-27-0-0	stool sample
ERR1293858	ERP013933	SAMEA3879590	ERS1066724	ERX1365430	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10229093	MMRS11664448ST-27-0-0	stool sample
