Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study
DRR280622,AMPLICON,450,15009300,PRJDB11246,SAMD00286317,MIMS.me.human-gut,9548743,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270205,Japan,Asia,Japan,Homo sapiens,Subject0692,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00286317,Subject0692R,DRP007554
DRR280623,AMPLICON,450,32046300,PRJDB11246,SAMD00286318,MIMS.me.human-gut,21578628,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270206,Japan,Asia,Japan,Homo sapiens,Subject0693,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00286318,Subject0693R,DRP007554
DRR280624,AMPLICON,450,55485450,PRJDB11246,SAMD00286319,MIMS.me.human-gut,36115657,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270207,Japan,Asia,Japan,Homo sapiens,Subject0694,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:05:00Z,1,SAMD00286319,Subject0694R,DRP007554
DRR280625,AMPLICON,450,31869450,PRJDB11246,SAMD00286320,MIMS.me.human-gut,21577427,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270208,Japan,Asia,Japan,Homo sapiens,Subject0695,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:11:00Z,1,SAMD00286320,Subject0695R,DRP007554
DRR280626,AMPLICON,450,29011500,PRJDB11246,SAMD00286321,MIMS.me.human-gut,17895394,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270209,Japan,Asia,Japan,Homo sapiens,Subject0697,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00286321,Subject0697R,DRP007554
DRR280627,AMPLICON,450,29504700,PRJDB11246,SAMD00286322,MIMS.me.human-gut,19710955,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270210,Japan,Asia,Japan,Homo sapiens,Subject0698,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00286322,Subject0698R,DRP007554
DRR280628,AMPLICON,450,33918750,PRJDB11246,SAMD00286323,MIMS.me.human-gut,23445414,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270211,Japan,Asia,Japan,Homo sapiens,Subject0701,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00286323,Subject0701R,DRP007554
DRR280629,AMPLICON,450,20765250,PRJDB11246,SAMD00286324,MIMS.me.human-gut,12835893,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270212,Japan,Asia,Japan,Homo sapiens,Subject0703,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00286324,Subject0703R,DRP007554
DRR280630,AMPLICON,450,45708300,PRJDB11246,SAMD00286325,MIMS.me.human-gut,29445412,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270213,Japan,Asia,Japan,Homo sapiens,Subject0704,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00286325,Subject0704R,DRP007554
DRR280631,AMPLICON,450,33497100,PRJDB11246,SAMD00286326,MIMS.me.human-gut,22695383,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270214,Japan,Asia,Japan,Homo sapiens,Subject0705,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:04:00Z,1,SAMD00286326,Subject0705R,DRP007554
DRR280632,AMPLICON,450,19571850,PRJDB11246,SAMD00286327,MIMS.me.human-gut,11624617,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270215,Japan,Asia,Japan,Homo sapiens,Subject0706,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00286327,Subject0706R,DRP007554
DRR280633,AMPLICON,450,35600400,PRJDB11246,SAMD00286328,MIMS.me.human-gut,18650710,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270216,Japan,Asia,Japan,Homo sapiens,Subject0708,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00286328,Subject0708R,DRP007554
DRR280634,AMPLICON,450,53961300,PRJDB11246,SAMD00286329,MIMS.me.human-gut,34956221,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270217,Japan,Asia,Japan,Homo sapiens,Subject0709,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:11:00Z,1,SAMD00286329,Subject0709R,DRP007554
DRR280635,AMPLICON,450,17009550,PRJDB11246,SAMD00286330,MIMS.me.human-gut,10167333,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270218,Japan,Asia,Japan,Homo sapiens,Subject0710,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:00:00Z,1,SAMD00286330,Subject0710R,DRP007554
DRR280636,AMPLICON,450,30489300,PRJDB11246,SAMD00286331,MIMS.me.human-gut,20531278,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270219,Japan,Asia,Japan,Homo sapiens,Subject0712,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:08:00Z,1,SAMD00286331,Subject0712R,DRP007554
DRR280637,AMPLICON,450,47613150,PRJDB11246,SAMD00286332,MIMS.me.human-gut,29750399,GIRC,missing,public,"sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270220,Japan,Asia,Japan,Homo sapiens,Subject0713,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:26:00Z,1,SAMD00286332,Subject0713R,DRP007554
DRR280638,AMPLICON,450,27346500,PRJDB11246,SAMD00286333,MIMS.me.human-gut,18477450,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270221,Japan,Asia,Japan,Homo sapiens,Subject0714,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:51:00Z,1,SAMD00286333,Subject0714R,DRP007554
DRR280639,AMPLICON,450,37685250,PRJDB11246,SAMD00286334,MIMS.me.human-gut,23689095,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270222,Japan,Asia,Japan,Homo sapiens,Subject0715,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T16:02:00Z,1,SAMD00286334,Subject0715R,DRP007554
DRR280640,AMPLICON,450,26178750,PRJDB11246,SAMD00286335,MIMS.me.human-gut,17726923,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270223,Japan,Asia,Japan,Homo sapiens,Subject0716,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:02:00Z,1,SAMD00286335,Subject0716R,DRP007554
DRR280641,AMPLICON,450,44544150,PRJDB11246,SAMD00286336,MIMS.me.human-gut,28612354,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270224,Japan,Asia,Japan,Homo sapiens,Subject0717,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:12:00Z,1,SAMD00286336,Subject0717R,DRP007554
DRR280642,AMPLICON,450,30232350,PRJDB11246,SAMD00286337,MIMS.me.human-gut,16121152,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270225,Japan,Asia,Japan,Homo sapiens,Subject0718,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:20:00Z,1,SAMD00286337,Subject0718R,DRP007554
DRR280643,AMPLICON,450,32135850,PRJDB11246,SAMD00286338,MIMS.me.human-gut,21422311,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270226,Japan,Asia,Japan,Homo sapiens,Subject0720,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00286338,Subject0720R,DRP007554
DRR280644,AMPLICON,450,29484900,PRJDB11246,SAMD00286339,MIMS.me.human-gut,20095274,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270227,Japan,Asia,Japan,Homo sapiens,Subject0721,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:27:00Z,1,SAMD00286339,Subject0721R,DRP007554
DRR280645,AMPLICON,450,26162550,PRJDB11246,SAMD00286340,MIMS.me.human-gut,16444909,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270228,Japan,Asia,Japan,Homo sapiens,Subject0722,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00286340,Subject0722R,DRP007554
DRR280646,AMPLICON,450,30062250,PRJDB11246,SAMD00286341,MIMS.me.human-gut,20670579,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX270229,Japan,Asia,Japan,Homo sapiens,Subject0723,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:21:00Z,1,SAMD00286341,Subject0723R,DRP007554
DRR280647,AMPLICON,450,17869950,PRJDB11246,SAMD00286342,MIMS.me.human-gut,10918867,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270230,Japan,Asia,Japan,Homo sapiens,Subject0724,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:20:00Z,1,SAMD00286342,Subject0724R,DRP007554
DRR280648,AMPLICON,450,24265800,PRJDB11246,SAMD00286343,MIMS.me.human-gut,16375254,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX270231,Japan,Asia,Japan,Homo sapiens,Subject0725,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00286343,Subject0725R,DRP007554
DRR280649,AMPLICON,450,47780100,PRJDB11246,SAMD00286344,MIMS.me.human-gut,30646643,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270232,Japan,Asia,Japan,Homo sapiens,Subject0726,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:20:00Z,1,SAMD00286344,Subject0726R,DRP007554
DRR280650,AMPLICON,450,26291700,PRJDB11246,SAMD00286345,MIMS.me.human-gut,16044203,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270233,Japan,Asia,Japan,Homo sapiens,Subject0727,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00286345,Subject0727R,DRP007554
DRR280651,AMPLICON,450,35249850,PRJDB11246,SAMD00286346,MIMS.me.human-gut,24123571,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270234,Japan,Asia,Japan,Homo sapiens,Subject0728,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00286346,Subject0728R,DRP007554
DRR280652,AMPLICON,450,39315600,PRJDB11246,SAMD00286347,MIMS.me.human-gut,26353948,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270235,Japan,Asia,Japan,Homo sapiens,Subject0730,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00286347,Subject0730R,DRP007554
DRR280653,AMPLICON,450,36159750,PRJDB11246,SAMD00286348,MIMS.me.human-gut,24841235,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270236,Japan,Asia,Japan,Homo sapiens,Subject0733,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00286348,Subject0733R,DRP007554
DRR280654,AMPLICON,450,25969950,PRJDB11246,SAMD00286349,MIMS.me.human-gut,13819672,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX270237,Japan,Asia,Japan,Homo sapiens,Subject0734,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:08:00Z,1,SAMD00286349,Subject0734R,DRP007554
DRR280655,AMPLICON,450,46075500,PRJDB11246,SAMD00286350,MIMS.me.human-gut,29548678,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX270238,Japan,Asia,Japan,Homo sapiens,Subject0735,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:10:00Z,1,SAMD00286350,Subject0735R,DRP007554
DRR280656,AMPLICON,450,27893700,PRJDB11246,SAMD00286351,MIMS.me.human-gut,18059025,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX270239,Japan,Asia,Japan,Homo sapiens,Subject0736,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:26:00Z,1,SAMD00286351,Subject0736R,DRP007554
DRR280657,AMPLICON,450,27616950,PRJDB11246,SAMD00286352,MIMS.me.human-gut,17432136,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX270240,Japan,Asia,Japan,Homo sapiens,Subject0738,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00286352,Subject0738R,DRP007554
